1.928		0.05
1.931		0.05
1.934		0.05
1.937		0.05
1.941		0.05
1.944		0.05
1.947		0.05
1.95		0.05
1.953		0.05
1.957		0.05
1.96		0.05
1.963		0.05
1.966		0.05
1.969		0.05
1.973		0.05
1.976		0.05
1.979		0.05
1.982		0.05
1.985		0.05
1.988		0.05
1.992		0.05
1.995		0.05
1.998		0.05
2.001		0.05
2.004		0.05
2.008		0.05
2.011		0.05
2.014		0.05
2.017		0.05
2.02		0.05
2.024		0.05
2.027		0.05
2.03		0.05
2.033		0.05
2.036		0.05
2.039		0.05
2.043		0.05
2.046		0.05
2.049		0.05
2.052		0.05
2.055		0.05
2.059		0.05
2.062		0.05
2.065		0.05
2.068		0.05
2.071		0.05
2.075		0.05
2.078		0.05
2.081		0.05
2.084		0.05
2.087		0.05
2.09		0.05
2.094		0.05
2.097		0.05
2.1		0.05
2.103		0.05
2.106		0.05
2.11		0.05
2.113		0.05
2.116		0.05
2.119		0.05
2.122		0.05
2.126		0.05
2.129		0.05
2.132		0.05
2.135		0.05
2.138		0.05
2.141		0.05
2.145		0.05
2.148		0.05
2.151		0.05
2.154		0.05
2.157		0.05
2.161		0.05
2.164		0.05
2.167		0.05
2.17		0.05
2.173		0.05
2.176		0.05
2.18		0.05
2.183		0.05
2.186		0.05
2.189		0.05
2.192		0.05
2.196		0.05
2.199		0.05
2.202		0.05
2.205		0.05
2.208		0.05
2.212		0.05
2.215		0.05
2.218		0.05
2.221		0.05
2.224		0.05
2.227		0.05
2.231		0.05
2.234		0.05
2.237		0.05
2.24		0.05
2.243		0.05
2.247		0.05
2.25		0.05
2.253		0.05
2.256		0.05
2.259		0.05
2.263		0.05
2.266		0.05
2.269		0.05
2.272		0.05
2.275		0.05
2.278		0.05
2.282		0.05
2.285		0.05
2.288		0.05
2.291		0.05
2.294		0.05
2.298		0.05
2.301		0.05
2.304		0.05
2.307		0.05
2.31		0.05
2.314		0.05
2.317		0.05
2.32		0.05
2.323		0.05
2.326		0.05
2.329		0.05
2.333		0.05
2.336		0.05
2.339		0.05
2.342		0.05
2.345		0.05
2.349		0.05
2.352		0.05
2.355		0.05
2.358		0.05
2.361		0.05
2.365		0.05
2.368		0.05
2.371		0.05
2.374		0.05
2.377		0.05
2.38		0.05
2.384		0.05
2.387		0.05
2.39		0.05
2.393		0.05
2.396		0.05
2.4		0.05
2.403		0.05
2.406		0.05
2.409		0.05
2.412		0.05
2.416		0.05
2.419		0.05
2.422		0.05
2.425		0.05
2.428		0.05
2.431		0.05
2.435		0.05
2.438		0.05
2.441		0.05
2.444		0.05
2.447		0.05
2.451		0.05
2.454		0.05
2.457		0.05
2.46		0.05
2.463		0.05
2.466		0.05
2.47		0.05
2.473		0.05
2.476		0.05
2.479		0.05
2.482		0.05
2.486		0.05
2.489		0.05
2.492		0.05
2.495		0.05
2.498		0.05
2.502		0.05
2.505		0.05
2.508		0.05
2.511		0.05
2.514		0.05
2.517		0.05
2.521		0.05
2.524		0.05
2.527		0.05
2.53		0.05
2.533		0.05
2.537		0.05
2.54		0.05
2.543		0.05
2.546		0.05
2.549		0.05
2.553		0.05
2.556		0.05
2.559		0.05
2.562		0.05
2.565		0.05
2.568		0.05
2.572		0.05
2.575		0.05
2.578		0.05
2.581		0.05
2.584		0.05
2.588		0.05
2.591		0.05
2.594		0.05
2.597		0.05
2.6		0.05
2.604		0.05
2.607		0.05
2.61		0.05
2.613		0.05
2.616		0.05
2.619		0.05
2.623		0.05
2.626		0.05
2.629		0.05
2.632		0.05
2.635		0.05
2.639		0.05
2.642		0.05
2.645		0.05
2.648		0.05
2.651		0.05
2.655		0.05
2.658		0.05
2.661		0.05
2.664		0.05
2.667		0.05
2.67		0.05
2.674		0.05
2.677		0.05
2.68		0.05
2.683		0.05
2.686		0.05
2.69		0.05
2.693		0.05
2.696		0.05
2.699		0.05
2.702		0.05
2.706		0.05
2.709		0.05
2.712		0.05
2.715		0.05
2.718		0.05
2.721		0.05
2.725		0.05
2.728		0.05
2.731		0.05
2.734		0.05
2.737		0.05
2.741		0.05
2.744		0.05
